40,pfr_buck_2,1
41,ACTIVITY_Retail,1
41,GENDER_F,1
41,COUNTRY_Colombia,1
41,loan_buck_1,1
41,pfr_buck_3,1
43,ACTIVITY_Farming,1
43,GENDER_F,1
43,COUNTRY_Ghana,1
43,loan_buck_5,1
43,pfr_buck_3,1
44,ACTIVITY_Cosmetics,1
44,GENDER_F,1
44,COUNTRY_Bolivia,1
44,loan_buck_9,1
44,pfr_buck_2,1
45,ACTIVITY_Cafe,1
45,GENDER_F,1
45,COUNTRY_El,1
45,loan_buck_1,1
45,pfr_buck_2,1
46,ACTIVITY_Clothing,1
46,GENDER_F,1
46,COUNTRY_Zimbabwe,1
46,loan_buck_4,1
46,pfr_buck_3,1
47,ACTIVITY_Mobile,1
47,GENDER_M,1
47,COUNTRY_Malawi,1
47,loan_buck_2,1
47,pfr_buck_3,1
48,ACTIVITY_Spare,1
48,GENDER_M,1
48,COUNTRY_Burkina,1
48,loan_buck_4,1
48,pfr_buck_2,1
49,ACTIVITY_General,1
49,GENDER_F,1
49,COUNTRY_Haiti,1
49,loan_buck_3,1
49,pfr_buck_2,1
50,ACTIVITY_Food,1
50,GENDER_F,1
50,COUNTRY_low_pfr,1
50,loan_buck_0,1
50,pfr_buck_1,1
52,ACTIVITY_Retail,1
52,GENDER_F,1
52,COUNTRY_low_pfr,1
52,loan_buck_8,1
52,pfr_buck_1,1
53,ACTIVITY_Charcoal,1
53,GENDER_F,1
53,COUNTRY_Liberia,1
53,loan_buck_0,1
53,pfr_buck_3,1
54,ACTIVITY_Cattle,1
54,GENDER_F,1
54,COUNTRY_Cambodia,1
54,loan_buck_5,1
54,pfr_buck_3,1
55,ACTIVITY_Agriculture,1
55,GENDER_F,1
55,COUNTRY_Nicaragua,1
55,loan_buck_5,1
55,pfr_buck_3,1
57,ACTIVITY_Veterinary,1
57,GENDER_F,1
57,COUNTRY_Kenya,1
57,loan_buck_2,1
57,pfr_buck_1,1
58,ACTIVITY_Personal,1
58,GENDER_F,1
58,COUNTRY_Lebanon,1
58,loan_buck_7,1
58,pfr_buck_0,1
59,ACTIVITY_Personal,1
59,GENDER_M,1
59,COUNTRY_Nicaragua,1
59,loan_buck_3,1
59,pfr_buck_2,1
60,ACTIVITY_Jewelry,1
60,GENDER_F,1
60,COUNTRY_Philippines,1
60,loan_buck_1,1
60,pfr_buck_2,1
61,ACTIVITY_Shoe,1
61,GENDER_M,1
61,COUNTRY_Palestine,1
61,loan_buck_3,1
61,pfr_buck_2,1
62,ACTIVITY_Home,1
62,GENDER_M,1
62,COUNTRY_Cambodia,1
62,loan_buck_2,1
62,pfr_buck_3,1
63,ACTIVITY_Fishing,1
63,GENDER_M,1
63,COUNTRY_Congo,1
63,loan_buck_3,1
63,pfr_buck_2,1
65,ACTIVITY_Agriculture,1
65,GENDER_M,1
65,COUNTRY_Ecuador,1
65,loan_buck_4,1
65,pfr_buck_2,1
66,ACTIVITY_Pub,1
66,GENDER_M,1
66,COUNTRY_Uganda,1
66,loan_buck_3,1
66,pfr_buck_1,1
67,ACTIVITY_Retail,1
67,GENDER_M,1
67,COUNTRY_Haiti,1
67,loan_buck_2,1
67,pfr_buck_2,1
68,ACTIVITY_Liquor,1
68,GENDER_F,1
68,COUNTRY_low_pfr,1
68,loan_buck_4,1
68,pfr_buck_2,1
69,ACTIVITY_Retail,1
69,GENDER_F,1
69,COUNTRY_Philippines,1
69,loan_buck_1,1
69,pfr_buck_3,1
70,ACTIVITY_Animal,1
70,GENDER_F,1
70,COUNTRY_Haiti,1
70,loan_buck_4,1
70,pfr_buck_2,1
71,ACTIVITY_Higher,1
71,GENDER_F,1
71,COUNTRY_Peru,1
71,loan_buck_9,1
71,pfr_buck_2,1
72,ACTIVITY_Cosmetics,1
72,GENDER_F,1
72,COUNTRY_Brazil,1
72,loan_buck_8,1
72,pfr_buck_1,1
73,ACTIVITY_Land,1
73,GENDER_F,1
73,COUNTRY_El,1
73,loan_buck_2,1
73,pfr_buck_2,1
74,ACTIVITY_Food,1
74,GENDER_F,1
74,COUNTRY_Senegal,1
74,loan_buck_8,1
74,pfr_buck_3,1
75,ACTIVITY_Manufacturing,1
75,GENDER_M,1
75,COUNTRY_Kenya,1
75,loan_buck_9,1
75,pfr_buck_2,1
76,ACTIVITY_Cloth,1
76,GENDER_F,1
76,COUNTRY_Togo,1
76,loan_buck_2,1
76,pfr_buck_1,1
77,ACTIVITY_Retail,1
77,GENDER_F,1
77,COUNTRY_Honduras,1
77,loan_buck_3,1
77,pfr_buck_1,1
78,ACTIVITY_Home,1
78,GENDER_M,1
78,COUNTRY_low_pfr,1
78,loan_buck_7,1
78,pfr_buck_3,1
79,ACTIVITY_Higher,1
79,GENDER_F,1
79,COUNTRY_Cambodia,1
79,loan_buck_7,1
79,pfr_buck_2,1
80,ACTIVITY_Livestock,1
80,GENDER_F,1
80,COUNTRY_Armenia,1
80,loan_buck_7,1
80,pfr_buck_1,1
81,ACTIVITY_Agriculture,1
81,GENDER_M,1
81,COUNTRY_United,1
81,loan_buck_9,1
81,pfr_buck_1,1
82,ACTIVITY_Taxi,1
82,GENDER_F,1
82,COUNTRY_Cambodia,1
82,loan_buck_5,1
82,pfr_buck_2,1
83,ACTIVITY_Cereals,1
83,GENDER_F,1
83,COUNTRY_Kenya,1
83,loan_buck_0,1
83,pfr_buck_2,1
84,ACTIVITY_Construction,1
84,GENDER_M,1
84,COUNTRY_Lebanon,1
84,loan_buck_6,1
84,pfr_buck_3,1
85,ACTIVITY_Grocery,1
85,GENDER_M,1
85,COUNTRY_Peru,1
85,loan_buck_9,1
85,pfr_buck_3,1
87,ACTIVITY_Pigs,1
87,GENDER_F,1
87,COUNTRY_Vietnam,1
87,loan_buck_5,1
87,pfr_buck_2,1
89,ACTIVITY_General,1
89,GENDER_F,1
89,COUNTRY_low_pfr,1
89,loan_buck_4,1
89,pfr_buck_2,1
90,ACTIVITY_Farming,1
90,GENDER_F,1
90,COUNTRY_Cameroon,1
90,loan_buck_7,1
90,pfr_buck_2,1
91,ACTIVITY_Fruits,1
91,GENDER_M,1
91,COUNTRY_Rwanda,1
91,loan_buck_9,1
91,pfr_buck_1,1
94,ACTIVITY_Bakery,1
94,GENDER_F,1
94,COUNTRY_Armenia,1
94,loan_buck_6,1
94,pfr_buck_2,1
95,ACTIVITY_Cafe,1
95,GENDER_M,1
95,COUNTRY_low_pfr,1
95,loan_buck_5,1
95,pfr_buck_2,1
96,ACTIVITY_Health,1
96,GENDER_F,1
96,COUNTRY_United,1
96,loan_buck_9,1
96,pfr_buck_1,1
97,ACTIVITY_Weaving,1
97,GENDER_F,1
97,COUNTRY_Guatemala,1
97,loan_buck_9,1
97,pfr_buck_2,1
98,ACTIVITY_General,1
98,GENDER_M,1
98,COUNTRY_Peru,1
98,loan_buck_4,1
98,pfr_buck_2,1
99,ACTIVITY_Cattle,1
99,GENDER_F,1
99,COUNTRY_Tajikistan,1
99,loan_buck_1,1
99,pfr_buck_3,1
100,ACTIVITY_Tailoring,1
100,GENDER_F,1
100,COUNTRY_Pakistan,1
100,loan_buck_0,1
100,pfr_buck_0,1
101,ACTIVITY_Animal,1
101,GENDER_F,1
101,COUNTRY_Cambodia,1
101,loan_buck_6,1
101,pfr_buck_2,1
102,ACTIVITY_Food,1
102,GENDER_F,1
102,COUNTRY_Nicaragua,1
102,loan_buck_2,1
102,pfr_buck_2,1
103,ACTIVITY_Perfumes,1
103,GENDER_F,1
103,COUNTRY_El,1
103,loan_buck_2,1
103,pfr_buck_2,1
106,ACTIVITY_Charcoal,1
106,GENDER_F,1
106,COUNTRY_Burkina,1
106,loan_buck_4,1
106,pfr_buck_2,1
108,ACTIVITY_Land,1
108,GENDER_F,1
108,COUNTRY_Cambodia,1
108,loan_buck_4,1
108,pfr_buck_2,1
109,ACTIVITY_Fruits,1
109,GENDER_F,1
109,COUNTRY_Tanzania,1
109,loan_buck_5,1
109,pfr_buck_2,1
112,ACTIVITY_Clothing,1
112,GENDER_F,1
112,COUNTRY_Guatemala,1
112,loan_buck_7,1
112,pfr_buck_2,1
113,ACTIVITY_Butcher,1
113,GENDER_M,1
113,COUNTRY_Jordan,1
113,loan_buck_7,1
113,pfr_buck_2,1
114,ACTIVITY_Farming,1
114,GENDER_M,1
114,COUNTRY_low_pfr,1
114,loan_buck_0,1
114,pfr_buck_1,1
115,ACTIVITY_Grocery,1
115,GENDER_M,1
115,COUNTRY_Egypt,1
115,loan_buck_2,1
115,pfr_buck_0,1
116,ACTIVITY_Dairy,1
116,GENDER_F,1
116,COUNTRY_Kenya,1
116,loan_buck_1,1
116,pfr_buck_2,1
117,ACTIVITY_Personal,1
117,GENDER_F,1
117,COUNTRY_Guatemala,1
117,loan_buck_7,1
117,pfr_buck_2,1
118,ACTIVITY_Food,1
118,GENDER_F,1
118,COUNTRY_Haiti,1
118,loan_buck_3,1
118,pfr_buck_2,1
119,ACTIVITY_Motorcycle,1
119,GENDER_F,1
119,COUNTRY_Kenya,1
119,loan_buck_0,1
119,pfr_buck_2,1
120,ACTIVITY_Manufacturing,1
120,GENDER_F,1
120,COUNTRY_Guatemala,1
120,loan_buck_8,1
120,pfr_buck_3,1
121,ACTIVITY_Personal,1
121,GENDER_F,1
121,COUNTRY_Lebanon,1
121,loan_buck_6,1
121,pfr_buck_1,1
122,ACTIVITY_Timber,1
122,GENDER_M,1
122,COUNTRY_Kenya,1
122,loan_buck_2,1
122,pfr_buck_2,1
123,ACTIVITY_Barber,1
123,GENDER_M,1
123,COUNTRY_Lebanon,1
123,loan_buck_6,1
123,pfr_buck_2,1
124,ACTIVITY_Grocery,1
124,GENDER_F,1
124,COUNTRY_Paraguay,1
124,loan_buck_8,1
124,pfr_buck_1,1
125,ACTIVITY_Agriculture,1
125,GENDER_M,1
125,COUNTRY_Kosovo,1
125,loan_buck_3,1
125,pfr_buck_2,1
126,ACTIVITY_Internet,1
126,GENDER_M,1
126,COUNTRY_Colombia,1
126,loan_buck_0,1
126,pfr_buck_2,1
127,ACTIVITY_Food,1
127,GENDER_F,1
127,COUNTRY_Cameroon,1
127,loan_buck_1,1
127,pfr_buck_2,1
130,ACTIVITY_Clothing,1
130,GENDER_F,1
130,COUNTRY_Sierra,1
130,loan_buck_2,1
130,pfr_buck_1,1
132,ACTIVITY_Clothing,1
132,GENDER_F,1
132,COUNTRY_Kenya,1
132,loan_buck_1,1
132,pfr_buck_1,1
133,ACTIVITY_Mobile,1
133,GENDER_F,1
133,COUNTRY_Malawi,1
133,loan_buck_6,1
133,pfr_buck_1,1
134,ACTIVITY_Farming,1
134,GENDER_F,1
134,COUNTRY_Philippines,1
134,loan_buck_1,1
134,pfr_buck_2,1
136,ACTIVITY_Crafts,1
136,GENDER_F,1
136,COUNTRY_Ecuador,1
136,loan_buck_4,1
136,pfr_buck_2,1
137,ACTIVITY_Food,1
137,GENDER_F,1
137,COUNTRY_Liberia,1
137,loan_buck_0,1
137,pfr_buck_2,1
138,ACTIVITY_Grocery,1
138,GENDER_F,1
138,COUNTRY_Palestine,1
138,loan_buck_8,1
138,pfr_buck_2,1
139,ACTIVITY_Beauty,1
139,GENDER_F,1
139,COUNTRY_Cameroon,1
139,loan_buck_0,1
139,pfr_buck_2,1
141,ACTIVITY_Agriculture,1
141,GENDER_F,1
141,COUNTRY_Madagascar,1
141,loan_buck_1,1
141,pfr_buck_3,1
142,ACTIVITY_Farm,1
142,GENDER_M,1
142,COUNTRY_Honduras,1
142,loan_buck_3,1
142,pfr_buck_2,1
143,ACTIVITY_Primary/secondary,1
143,GENDER_F,1
143,COUNTRY_Lebanon,1
143,loan_buck_7,1
143,pfr_buck_2,1
145,ACTIVITY_Clothing,1
145,GENDER_F,1
145,COUNTRY_Guatemala,1
145,loan_buck_7,1
145,pfr_buck_1,1
146,ACTIVITY_Home,1
146,GENDER_F,1
146,COUNTRY_Nicaragua,1
146,loan_buck_3,1
146,pfr_buck_3,1
147,ACTIVITY_Farming,1
147,GENDER_F,1
147,COUNTRY_Cambodia,1
147,loan_buck_5,1
147,pfr_buck_1,1
148,ACTIVITY_Beauty,1
148,GENDER_F,1
148,COUNTRY_Kenya,1
148,loan_buck_1,1
148,pfr_buck_1,1
149,ACTIVITY_Personal,1
149,GENDER_M,1
149,COUNTRY_low_pfr,1
149,loan_buck_3,1
149,pfr_buck_3,1
150,ACTIVITY_Animal,1
150,GENDER_F,1
150,COUNTRY_Tajikistan,1
150,loan_buck_2,1
150,pfr_buck_0,1
152,ACTIVITY_Personal,1
152,GENDER_F,1
152,COUNTRY_low_pfr,1
152,loan_buck_4,1
152,pfr_buck_2,1
154,ACTIVITY_Fish,1
154,GENDER_F,1
154,COUNTRY_Ecuador,1
154,loan_buck_7,1
154,pfr_buck_2,1
155,ACTIVITY_Personal,1
155,GENDER_F,1
155,COUNTRY_Pakistan,1
155,loan_buck_2,1
155,pfr_buck_2,1
156,ACTIVITY_Grocery,1
156,GENDER_F,1
156,COUNTRY_Honduras,1
156,loan_buck_4,1
156,pfr_buck_1,1
157,ACTIVITY_Services,1
157,GENDER_F,1
157,COUNTRY_Bolivia,1
157,loan_buck_7,1
157,pfr_buck_2,1
160,ACTIVITY_Home,1
160,GENDER_F,1
160,COUNTRY_Burkina,1
160,loan_buck_6,1
160,pfr_buck_2,1
161,ACTIVITY_Clothing,1
161,GENDER_M,1
161,COUNTRY_Uganda,1
161,loan_buck_0,1
161,pfr_buck_2,1
162,ACTIVITY_Restaurant,1
162,GENDER_M,1
162,COUNTRY_Palestine,1
162,loan_buck_5,1
162,pfr_buck_2,1
163,ACTIVITY_Farming,1
163,GENDER_F,1
163,COUNTRY_Kenya,1
163,loan_buck_1,1
163,pfr_buck_2,1
164,ACTIVITY_Cattle,1
164,GENDER_M,1
164,COUNTRY_Tajikistan,1
164,loan_buck_2,1
164,pfr_buck_1,1
166,ACTIVITY_Property,1
166,GENDER_M,1
166,COUNTRY_Lebanon,1
166,loan_buck_6,1
166,pfr_buck_2,1
169,ACTIVITY_Mobile,1
169,GENDER_M,1
169,COUNTRY_Zimbabwe,1
169,loan_buck_4,1
169,pfr_buck_2,1
170,ACTIVITY_Food,1
170,GENDER_F,1
170,COUNTRY_Burkina,1
170,loan_buck_5,1
170,pfr_buck_3,1
171,ACTIVITY_Clothing,1
171,GENDER_F,1
171,COUNTRY_Nicaragua,1
171,loan_buck_4,1
171,pfr_buck_3,1
172,ACTIVITY_Wholesale,1
172,GENDER_M,1
172,COUNTRY_Uganda,1
172,loan_buck_7,1
172,pfr_buck_2,1
174,ACTIVITY_Food,1
174,GENDER_F,1
174,COUNTRY_Nicaragua,1
174,loan_buck_4,1
174,pfr_buck_1,1
175,ACTIVITY_Higher,1
175,GENDER_F,1
175,COUNTRY_Jordan,1
175,loan_buck_7,1
175,pfr_buck_3,1
176,ACTIVITY_Home,1
176,GENDER_M,1
176,COUNTRY_Palestine,1
176,loan_buck_7,1
176,pfr_buck_0,1
177,ACTIVITY_Personal,1
177,GENDER_F,1
177,COUNTRY_Vietnam,1
177,loan_buck_3,1
177,pfr_buck_2,1
178,ACTIVITY_Sewing,1
178,GENDER_F,1
178,COUNTRY_Palestine,1
178,loan_buck_8,1
178,pfr_buck_1,1
179,ACTIVITY_Higher,1
179,GENDER_F,1
179,COUNTRY_Kenya,1
179,loan_buck_9,1
179,pfr_buck_2,1
182,ACTIVITY_Construction,1
182,GENDER_F,1
182,COUNTRY_Philippines,1
182,loan_buck_0,1
182,pfr_buck_3,1
184,ACTIVITY_Fruits,1
184,GENDER_M,1
184,COUNTRY_Nicaragua,1
184,loan_buck_1,1
184,pfr_buck_2,1
185,ACTIVITY_Fish,1
185,GENDER_F,1
185,COUNTRY_Rwanda,1
185,loan_buck_8,1
185,pfr_buck_2,1
186,ACTIVITY_Tailoring,1
186,GENDER_M,1
186,COUNTRY_Lebanon,1
186,loan_buck_7,1
186,pfr_buck_2,1
187,ACTIVITY_Vehicle,1
187,GENDER_M,1
187,COUNTRY_Colombia,1
187,loan_buck_0,1
187,pfr_buck_2,1
188,ACTIVITY_Clothing,1
188,GENDER_F,1
188,COUNTRY_Pakistan,1
188,loan_buck_1,1
188,pfr_buck_0,1
189,ACTIVITY_Fishing,1
189,GENDER_F,1
189,COUNTRY_Philippines,1
189,loan_buck_1,1
189,pfr_buck_2,1
190,ACTIVITY_Home,1
190,GENDER_M,1
190,COUNTRY_low_pfr,1
190,loan_buck_8,1
190,pfr_buck_2,1
191,ACTIVITY_Agriculture,1
191,GENDER_F,1
191,COUNTRY_Bolivia,1
191,loan_buck_7,1
191,pfr_buck_3,1
192,ACTIVITY_Vehicle,1
192,GENDER_M,1
192,COUNTRY_Lebanon,1
192,loan_buck_6,1
192,pfr_buck_1,1
195,ACTIVITY_Used,1
195,GENDER_F,1
195,COUNTRY_Kenya,1
195,loan_buck_0,1
195,pfr_buck_2,1
196,ACTIVITY_Dairy,1
196,GENDER_M,1
196,COUNTRY_Kenya,1
196,loan_buck_0,1
196,pfr_buck_1,1
197,ACTIVITY_Personal,1
197,GENDER_F,1
197,COUNTRY_Zimbabwe,1
197,loan_buck_4,1
197,pfr_buck_2,1
198,ACTIVITY_Higher,1
198,GENDER_F,1
198,COUNTRY_Nicaragua,1
198,loan_buck_5,1
198,pfr_buck_2,1
199,ACTIVITY_Tailoring,1
199,GENDER_F,1
199,COUNTRY_Cameroon,1
199,loan_buck_1,1
199,pfr_buck_2,1
200,ACTIVITY_Dairy,1
200,GENDER_F,1
200,COUNTRY_Jordan,1
200,loan_buck_6,1
200,pfr_buck_2,1
201,ACTIVITY_Poultry,1
201,GENDER_M,1
201,COUNTRY_Kenya,1
201,loan_buck_0,1
201,pfr_buck_2,1
202,ACTIVITY_Clothing,1
202,GENDER_F,1
202,COUNTRY_Paraguay,1
202,loan_buck_8,1
202,pfr_buck_1,1
203,ACTIVITY_Personal,1
203,GENDER_F,1
203,COUNTRY_Togo,1
203,loan_buck_1,1
203,pfr_buck_1,1
204,ACTIVITY_Crafts,1
204,GENDER_F,1
204,COUNTRY_Jordan,1
204,loan_buck_4,1
204,pfr_buck_2,1
205,ACTIVITY_Agriculture,1
205,GENDER_F,1
205,COUNTRY_Philippines,1
205,loan_buck_2,1
205,pfr_buck_1,1
206,ACTIVITY_Fruits,1
206,GENDER_F,1
206,COUNTRY_Tajikistan,1
206,loan_buck_1,1
206,pfr_buck_3,1
207,ACTIVITY_Natural,1
207,GENDER_F,1
207,COUNTRY_El,1
207,loan_buck_5,1
207,pfr_buck_2,1
208,ACTIVITY_Agriculture,1
208,GENDER_F,1
208,COUNTRY_El,1
208,loan_buck_1,1
208,pfr_buck_3,1
210,ACTIVITY_Shoe,1
210,GENDER_M,1
210,COUNTRY_Madagascar,1
210,loan_buck_0,1
210,pfr_buck_2,1
211,ACTIVITY_Tailoring,1
211,GENDER_F,1
211,COUNTRY_Pakistan,1
211,loan_buck_0,1
211,pfr_buck_3,1
212,ACTIVITY_Electrical,1
212,GENDER_F,1
212,COUNTRY_Congo,1
212,loan_buck_8,1
212,pfr_buck_2,1
213,ACTIVITY_Sewing,1
213,GENDER_F,1
213,COUNTRY_Samoa,1
213,loan_buck_4,1
213,pfr_buck_3,1
214,ACTIVITY_Agriculture,1
214,GENDER_M,1
214,COUNTRY_Cameroon,1
214,loan_buck_0,1
214,pfr_buck_2,1
216,ACTIVITY_Personal,1
216,GENDER_F,1
216,COUNTRY_Tajikistan,1
216,loan_buck_2,1
216,pfr_buck_0,1
217,ACTIVITY_Retail,1
217,GENDER_F,1
217,COUNTRY_Palestine,1
217,loan_buck_8,1
217,pfr_buck_2,1
218,ACTIVITY_Beverages,1
218,GENDER_F,1
218,COUNTRY_Sierra,1
218,loan_buck_0,1
218,pfr_buck_3,1
219,ACTIVITY_Food,1
219,GENDER_F,1
219,COUNTRY_Haiti,1
219,loan_buck_2,1
219,pfr_buck_3,1
220,ACTIVITY_Food,1
220,GENDER_F,1
220,COUNTRY_El,1
220,loan_buck_3,1
220,pfr_buck_1,1
221,ACTIVITY_Dairy,1
221,GENDER_F,1
221,COUNTRY_Pakistan,1
221,loan_buck_1,1
221,pfr_buck_3,1
223,ACTIVITY_Construction,1
223,GENDER_F,1
223,COUNTRY_Colombia,1
223,loan_buck_4,1
223,pfr_buck_2,1
224,ACTIVITY_Dairy,1
224,GENDER_M,1
224,COUNTRY_Bolivia,1
224,loan_buck_4,1
224,pfr_buck_1,1
226,ACTIVITY_General,1
226,GENDER_F,1
226,COUNTRY_El,1
226,loan_buck_2,1
226,pfr_buck_0,1
227,ACTIVITY_Dairy,1
227,GENDER_M,1
227,COUNTRY_El,1
227,loan_buck_3,1
227,pfr_buck_0,1
228,ACTIVITY_Furniture,1
228,GENDER_M,1
228,COUNTRY_Bolivia,1
228,loan_buck_8,1
228,pfr_buck_2,1
229,ACTIVITY_Farming,1
229,GENDER_M,1
229,COUNTRY_Kenya,1
229,loan_buck_1,1
229,pfr_buck_2,1
231,ACTIVITY_Fruits,1
231,GENDER_F,1
231,COUNTRY_Uganda,1
231,loan_buck_4,1
231,pfr_buck_2,1
232,ACTIVITY_Dairy,1
232,GENDER_M,1
232,COUNTRY_Ecuador,1
232,loan_buck_5,1
232,pfr_buck_2,1
233,ACTIVITY_Animal,1
233,GENDER_F,1
233,COUNTRY_Congo,1
233,loan_buck_8,1
233,pfr_buck_3,1
235,ACTIVITY_General,1
235,GENDER_M,1
235,COUNTRY_low_pfr,1
235,loan_buck_3,1
235,pfr_buck_2,1
236,ACTIVITY_Taxi,1
236,GENDER_M,1
236,COUNTRY_Peru,1
236,loan_buck_7,1
236,pfr_buck_3,1
237,ACTIVITY_Livestock,1
237,GENDER_F,1
237,COUNTRY_Pakistan,1
237,loan_buck_1,1
237,pfr_buck_3,1
238,ACTIVITY_Used,1
238,GENDER_F,1
238,COUNTRY_Congo,1
238,loan_buck_9,1
238,pfr_buck_1,1
239,ACTIVITY_Charcoal,1
239,GENDER_F,1
239,COUNTRY_Togo,1
239,loan_buck_1,1
239,pfr_buck_3,1
240,ACTIVITY_Property,1
240,GENDER_M,1
240,COUNTRY_Guatemala,1
240,loan_buck_3,1
240,pfr_buck_2,1
241,ACTIVITY_Food,1
241,GENDER_M,1
241,COUNTRY_United,1
241,loan_buck_9,1
241,pfr_buck_1,1
242,ACTIVITY_Beverages,1
242,GENDER_F,1
242,COUNTRY_Congo,1
242,loan_buck_8,1
242,pfr_buck_1,1
243,ACTIVITY_Fish,1
243,GENDER_F,1
243,COUNTRY_Congo,1
243,loan_buck_9,1
243,pfr_buck_3,1
245,ACTIVITY_Animal,1
245,GENDER_F,1
245,COUNTRY_Tajikistan,1
245,loan_buck_1,1
245,pfr_buck_3,1
246,ACTIVITY_Clothing,1
246,GENDER_M,1
246,COUNTRY_Lebanon,1
246,loan_buck_6,1
246,pfr_buck_1,1
247,ACTIVITY_Farming,1
247,GENDER_M,1
247,COUNTRY_Armenia,1
247,loan_buck_5,1
247,pfr_buck_2,1
248,ACTIVITY_Clothing,1
248,GENDER_F,1
248,COUNTRY_Egypt,1
248,loan_buck_1,1
248,pfr_buck_3,1
249,ACTIVITY_Charcoal,1
249,GENDER_F,1
249,COUNTRY_Madagascar,1
249,loan_buck_2,1
249,pfr_buck_2,1
